hypergraph_idx,kg_idx,node_name
3035,37082,malignant germ cell tumor of ovary
3036,39603,malignant sex cord stromal tumor of ovary
3037,37047,immature ovarian teratoma
3038,83819,malignant dysgerminomatous germ cell tumor of ovary
3039,83820,maligant granulosa cell tumor of ovary
3040,83821,malignant Sertoli-Leydig cell tumor of ovary
3041,83822,"theca steroid-producing cell malignant tumor of ovary, not further specified"
3042,35966,prostate cancer
3043,36688,prostate neoplasm
3044,35963,prostate carcinoma
3045,30756,polycystic ovary syndrome
3046,29220,hyperlipoproteinemia
3047,33680,endometriosis (disease)
3048,29061,endometriosis of uterus
3049,35738,endometrial carcinoma (disease)
3050,30827,endometrial cancer
3051,37038,endometrium neoplasm
3052,35739,uterine corpus cancer
3053,37573,dementia (disease)
3054,33598,stroke disorder
3055,35909,cerebrovascular disorder
3056,30382,obsolete susceptibility to ischemic stroke
3057,38040,cerebral infarction
3058,33699,pulmonary embolism (disease)
3059,29075,thrombophilia
3060,36330,hepatic porphyria
3061,37180,myocardial infarction (disease)
3062,83823,coronary thrombosis
3063,83824,myocardial infarction
3064,35958,hemoglobinopathy
3065,83825,metastasis from malignant tumor of colon
3066,33632,anemia (disease)
3067,33623,macrocytic anemia (disease)
3068,29173,small cell lung carcinoma
3069,36645,hyperbilirubinemia
3070,38312,hereditary hyperbilirubinemia
3071,27476,Gilbert syndrome
3072,83826,anaplastic astrocytoma
3073,36983,astrocytoma (excluding glioblastoma)
3074,33594,diarrheal disease
3075,33688,non-small cell lung carcinoma (disease)
3076,31116,lung cancer
3077,39293,brain glioblastoma
3078,89218,Ewing sarcoma
3079,36881,pancreatic adenocarcinoma
3080,91614,Clostridium difficile colitis
3081,83828,perinatal necrotizing enterocolitis
3082,35546,tonsillitis
3083,83829,infectious otitis media
3084,36117,streptococcal infection
3085,28208,type 2 diabetes mellitus
3086,83830,ocular hypertension
3087,29865,Lennox-Gastaut syndrome
3088,32456,cutis verticis gyrata
3089,36307,amnestic disorder
3090,83833,retrograde amnesia
3091,83834,central nervous system origin vertigo
3092,33651,seborrheic dermatitis
3093,83835,pityriasis simplex
3094,35462,folliculitis
3095,36924,dermatitis
3096,37815,amebiasis
3097,32326,amoebiasis due to Entamoeba histolytica
3098,36080,respiratory failure
3099,36398,angle-closure glaucoma
3100,83836,closed-angle glaucoma
3101,38515,chronic primary adrenal insufficiency
3102,30602,familial adrenal hypoplasia with absent pituitary luteinizing hormone
3103,27648,familial glucocorticoid deficiency
3104,27878,X-linked adrenal hypoplasia congenita
3105,32584,inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency
3106,28552,type 1 diabetes mellitus
3107,30877,IDDM 1
3108,27478,renal tubular acidosis
3109,31650,myasthenia gravis
3110,83837,adult-onset myasthenia gravis
3111,39491,neuromuscular junction disease
3112,33459,malignant hyperthermia of anesthesia
3113,83838,exercise-induced malignant hyperthermia
3114,35833,lung disease
3115,83839,obsolete rare pulmonary disease
3116,83840,unipolar depression
3117,83841,endogenous depression
3118,38957,major depressive disorder
3119,83842,anorexia nervosa
3120,38945,bulimia nervosa
3121,35664,vitamin deficiency disorder
3122,38059,cholestasis
3123,31033,benign recurrent intrahepatic cholestasis
3124,32629,familial intrahepatic cholestasis
3125,37574,bacterial pneumonia
3126,37702,Pseudomonas aeruginosa infectious disease
3127,32649,meningococcal infection
3128,32710,inhalational anthrax
3129,36339,anthrax infection
3130,36442,cholangitis
3131,83843,suppurative cholangitis
3132,27700,sclerosing cholangitis
3133,83844,IgG4-related sclerosing cholangitis
3134,33333,melioidosis
3135,36334,peritonitis
3136,35878,bacterial meningitis
3137,83845,viral meningitis
3138,83846,pneumococcal meningitis
3139,38087,streptococcal meningitis
3140,33334,nocardiosis
3141,37879,pneumonia caused by gram negative bacteria
3142,35523,gastrointestinal anthrax
3143,83847,Campylobacter fetus infectious disease
3144,35761,cardiovascular disease
3145,35669,heart disease
3146,37919,adrenal gland pheochromocytoma
3147,31122,phaeochromocytoma
3148,35894,duodenum cancer
3149,35895,small intestine cancer
3150,36149,heart cancer
3151,36860,adrenal gland cancer
3152,35735,sympathetic paraganglioma
3153,33707,skin carcinoma
3154,37738,basal cell carcinoma
3155,37009,sweat gland cancer
3156,36240,carcinoma
3157,37166,sebaceous adenocarcinoma
3158,30826,familial prostate carcinoma
3159,83848,hyperphosphatemia (disease)
3160,39126,chronic diarrheal disease
3161,83849,Plasmodium vivax malaria
3162,37826,toxoplasmosis
3163,83850,hirudiniasis
3164,37855,myiasis
3165,83851,Plasmodium falciparum malaria
3166,33128,malaria
3167,32638,babesiosis
3168,33210,pneumocystosis
3169,28520,myeloid leukemia
3170,37714,unclassified acute myeloid leukemia
3171,83852,acute myeloid leukemia with minimal differentiation
3172,83853,acute myeloblastic leukemia without maturation
3173,83854,acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor
3174,83855,acute myeloid leukemia with t(8;21)(q22;q22) translocation
3175,38274,inherited acute myeloid leukemia
3176,83856,acute myeloid leukemia with CEBPA somatic mutations
3177,83857,acute myeloid leukemia with t(8;16)(p11;p13) translocation
3178,83858,acute myeloid leukemia with t(6;9)(p23;q34)
3179,83859,acute myeloid leukemia with t(9;11)(p22;q23)
3180,83860,acute myeloid leukemia with inv3(p21;q26.2) or t(3;3)(p21;q26.2)
3181,83861,acute myeloid leukemia with NPM1 somatic mutations
3182,39124,therapy related acute myeloid leukemia and myelodysplastic syndrome
3183,83862,acute myeloblastic leukemia with maturation
3184,35616,testicular cancer
3185,28920,testicular germ cell tumor
3186,37343,testicular seminoma
3187,83863,testicular teratoma
3188,83864,spermatocytic seminoma
3189,37179,seminoma
3190,36050,head and neck cancer
3191,83865,upper aerodigestive tract neoplasm
3192,31756,urinary bladder cancer
3193,33642,urinary bladder carcinoma
3194,35624,urinary bladder neoplasm
3195,33464,urinary bladder small cell neuroendocrine carcinoma
3196,83866,non-papillary transitional cell carcinoma of the bladder
3197,83867,paracetamol poisoning
3198,36540,sarcoma
3199,36078,soft tissue sarcoma
3200,35612,cancer
3201,83868,Richter syndrome
3202,36004,gastric adenocarcinoma
3203,29646,hepatocellular carcinoma
3204,36634,liver cancer
3205,83869,fibrolamellar hepatocellular carcinoma
3206,32621,pediatric hepatocellular carcinoma
3207,36999,adenocarcinoma of liver and intrahepatic biliary tract
3208,83870,undifferentiated carcinoma of liver and intrahepatic biliary tract
3209,37115,squamous cell carcinoma of liver and intrahepatic biliary tract
3210,37311,squamous cell lung carcinoma
3211,35727,metastatic melanoma
3212,30494,plasma cell myeloma
3213,29361,acute promyelocytic leukemia
3214,37785,ulcerative colitis (disease)
3215,30039,"chronic myelogenous leukemia, BCR-ABL1 positive"
3216,29118,acquired polycythemia vera
3217,36825,plasmacytoma
3218,33590,polycythemia (disease)
3219,37570,myeloproliferative neoplasm
3220,37676,bone marrow neoplasm
3221,27610,primary myelofibrosis
3222,83871,myelofibrosis
3223,83872,Coronavinae infectious disease
3224,29229,glaucoma
3225,36034,hyperthyroidism
3226,93493,Graves disease
3227,29175,thyrotoxicosis
3228,83874,paralytic ileus (disease)
3229,36785,intestinal obstruction
3230,32778,familial visceral myopathy
3231,28374,gastroesophageal reflux disease
3232,33714,esophagitis (disease)
3233,83878,peptic esophagitis
3234,83880,folic acid deficiency anemia
3235,83882,granuloma annulare
3236,35931,peripheral vascular disease
3237,83883,intermittent vascular claudication
3238,39798,peripheral arterial disease
3239,33654,uveitis
3240,36584,iris disease
3241,37608,ciliary body disease
3242,39245,panuveitis (disease)
3243,83885,hypoglycemia
3244,38244,diabetes insipidus
3245,28294,neurohypophyseal diabetes insipidus
3246,32772,central diabetes insipidus
3247,83886,appendicitis
3248,33440,thrombocytopenic purpura
3249,39609,pharyngitis
3250,33677,constipation disorder
3251,83888,nasal cavity polyp
3252,83889,dyspepsia
3253,27656,congenital prothrombin deficiency
3254,35535,tinea corporis
3255,83893,tinea infection
3256,33603,arteriosclerosis disorder
3257,35953,atherosclerosis
3258,37769,ventricular tachycardia
3259,27503,catecholaminergic polymorphic ventricular tachycardia
3260,27703,incessant infant ventricular tachycardia
3261,83894,priapism
3262,83897,common cold
3263,83898,obsolete familial combined hyperlipidemia
3264,30034,"hyperlipidemia, familial combined, LPL related"
3265,29945,gastric cancer
3266,36000,gastric neoplasm
3267,31380,diffuse gastric adenocarcinoma
3268,83899,gastric linitis plastica
3269,37273,gastric carcinoma
3270,28714,cystic fibrosis
3271,32213,Waldenstrom macroglobulinemia
3272,39883,lymphoplasmacytic lymphoma
3273,83900,macroglobulinemia
3274,83901,pulmonary edema
3275,37786,myocardial ischemia
3276,36187,coronary artery disease
3277,33454,neuroleptic malignant syndrome
3278,83903,post-traumatic stress disorder
3279,83904,social phobia
3280,36105,phobic disorder
3281,83905,inappropriate ADH syndrome
3282,28456,nephrogenic syndrome of inappropriate antidiuresis
3283,39261,neuralgia
3284,33091,serotonin syndrome
3285,83906,status epilepticus
3286,31072,pseudotumor cerebri
3287,38066,intracranial hypertension
3288,28899,obsessive-compulsive disorder
3289,35897,pulmonary emphysema
3290,36091,atopic conjunctivitis
3291,83912,papillary conjunctivitis
3292,83913,vernal conjunctivitis
3293,37811,rhinitis
3294,33306,necrotizing enterocolitis
3295,35547,nasopharyngitis
3296,83914,alcohol withdrawal delirium
3297,36492,brain cancer
3298,35790,brain neoplasm
3299,32856,hereditary von Willebrand disease
3300,39535,von Willebrand disease (hereditary or acquired)
3301,27581,von Willebrand disease
3302,39365,headache disorder
3303,27502,familial lipoprotein lipase deficiency
3304,30373,familial apolipoprotein C-II deficiency
3305,30905,chylomicron retention disease
3306,27755,familial chylomicronemia syndrome
3307,28977,Cushing disease due to pituitary adenoma
3308,38592,ACTH-dependent Cushing syndrome
3309,39600,Cushing syndrome
3310,35831,respiratory tract infectious disease
3311,37549,staphylococcus aureus infection
3312,37787,staphylococcal infection
3313,83918,fibromyalgia
3314,39701,myofascial pain syndrome
3315,83919,aphthous stomatitis
3316,33666,canker sore
3317,37892,cutaneous candidiasis
3318,36140,keratitis
3319,32702,keratoconjunctivitis
3320,37609,iritis (disease)
3321,36855,bronchial disease
3322,31790,cholelithiasis
3323,83920,cholecystolithiasis
3324,83921,choledocholithiasis
3325,37607,iridocyclitis (disease)
3326,37628,cholecystitis
3327,31501,low phospholipid associated cholelithiasis
3328,36893,biliary tract disease
3329,83922,obstructive jaundice
3330,29244,familial dermatographia
3331,33683,urticaria (disease)
3332,83925,obsolete vascular headache
3333,83926,streptococcal pneumonia
3334,35871,cytomegalovirus infection
3335,36450,dysentery
3336,39824,infectious diarrheal disease
3337,36249,intestinal infectious disease
3338,32999,shigellosis
3339,38481,cryopyrin-associated periodic syndrome
3340,32692,systemic-onset juvenile idiopathic arthritis
3341,32325,juvenile idiopathic arthritis
3342,31768,mevalonic aciduria
3343,38736,mevalonate kinase deficiency
3344,32202,familial Mediterranean fever
3345,30773,autosomal recessive familial Mediterranean fever
3346,30937,autosomal dominant familial periodic fever
3347,28313,schizophrenia
3348,83928,partial motor epilepsy
3349,83929,tinea unguium
3350,83930,pityriasis versicolor
3351,83931,dermatophytosis of groin and perianal area
3352,32764,chromomycosis
3353,38512,female infertility
3354,36414,male infertility
3355,29505,male infertility due to large-headed multiflagellar polyploid spermatozoa
3356,30823,Young syndrome
3357,38126,male infertility due to globozoospermia
3358,38938,non-syndromic male infertility due to sperm motility disorder
3359,39466,male infertility due to gonadal dysgenesis or sperm disorder
3360,39438,male infertility due to sperm disorder
3361,39176,male infertility with spermatogenesis disorder
3362,39467,male infertility with spermatogenesis disorder due to single gene mutation
3363,32388,male infertility with azoospermia or oligozoospermia due to single gene mutation
3364,32368,male infertility with teratozoospermia due to single gene mutation
3365,38997,male infertility due to sperm motility disorder
3366,37589,male infertility due to obstructive azoospermia
3367,83932,rare idiopathic male infertility
3368,31481,bone osteosarcoma
3369,83933,idiopathic urticaria
3370,27304,mucopolysaccharidosis
3371,83934,thrombocytopenia due to immune destruction
3372,83935,pancreatic insulinoma
3373,32272,pancreatic insulin-producing neuroendocrine tumor
3374,35916,dry eye syndrome
3375,83938,xerophthalmia
3376,28764,Sjogren syndrome
3377,30094,antithrombin III deficiency
3378,36325,diabetic retinopathy
3379,83940,diabetic cataract
3380,35849,disseminated intravascular coagulation
3381,39484,purpura fulminans
3382,32296,acquired purpura fulminans
3383,33670,endocarditis
3384,83939,subacute bacterial endocarditis
3385,30741,varicose disease
3386,33358,West syndrome
3387,28005,developmental and epileptic encephalopathy
3388,29528,Peyronie disease
3389,83946,penile fibromatosis
3390,83947,balanitis xerotica obliterans
3391,37760,elephantiasis
3392,37759,lymphedema
3393,32524,filarial elephantiasis
3394,83948,loiasis
3395,37835,filariasis
3396,37870,onchocerciasis
3397,38437,pulmonary hypertension
3398,36119,bladder calculus
3399,83950,stone in bladder diverticulum
3400,83951,Plasmodium ovale malaria
3401,83952,obsolete vitamin D deficiency
3402,39444,osteomalacia (disease)
3403,33626,rickets (disease)
3404,38409,bone Paget disease
3405,31137,juvenile Paget disease
3406,35985,periodontitis
3407,29273,osteoarthritis susceptibility
3408,33609,osteoarthritis
3409,36209,arthropathy
3410,83955,frozen shoulder
3411,83958,oral candidiasis
3412,35873,candidiasis
3413,83959,ulcerative proctosigmoiditis
3414,27248,amyotrophic lateral sclerosis
3415,28780,Alzheimer disease
3416,83960,Alzheimer disease without neurofibrillary tangles
3417,38575,cerebellar degeneration
3418,83911,Reye syndrome
3419,28473,Pick disease
3420,28772,Gaucher disease
3421,38436,pulmonary arterial hypertension
3422,83961,duodenal ulcer (disease)
3423,83962,Prinzmetal angina
3424,38084,esophageal ulcer
3425,35993,esophageal disease
3426,29402,esophageal cancer
3427,32924,carcinoma of esophagus
3428,83964,bruxism (disease)
3429,32149,Duchenne muscular dystrophy
3430,31181,muscular dystrophy
3431,30669,Becker muscular dystrophy
3432,37777,Clostridium infectious disease
3433,33027,scleroderma (disease)
3434,33228,localized scleroderma
3435,33225,systemic sclerosis
3436,83965,acute gonococcal cervicitis
3437,83966,maxillary sinusitis
3438,35983,gonorrhea
3439,37397,chronic lymphocytic leukemia/small lymphocytic lymphoma
3440,38078,gingivitis
3441,33625,hypophosphatemia (disease)
3442,31208,hypoalphalipoproteinemia
3443,32950,Lyme disease
3444,37640,actinomycosis
3445,83970,erythrasma
3446,37803,Actinomycetales infectious disease
3447,83971,necrotizing ulcerative gingivitis
3448,83972,erysipelas
3449,36468,anaerobic bacteria infectious disease
3450,83973,scarlet fever
3451,83974,staphylococcal scarlet fever
3452,83975,cycloplegia
3453,83976,irritable bowel syndrome
3454,83977,neurocirculatory asthenia
3455,35592,smallpox
3456,83978,exanthema subitum
3457,83979,variola major infectious disease
3458,83980,contagious pustular dermatitis
3459,83981,cowpox
3460,83982,milker's nodule
3461,83983,erythema infectiosum
3462,27591,myotonia congenita
3463,83984,gastroparesis (disease)
3464,28811,cystinuria
3465,27292,glycogen storage disease
3466,36372,G6PD deficiency
3467,27286,galactosemia
3468,83831,acute urate nephropathy
3469,38640,gestational trophoblastic neoplasm
3470,30264,letterer-Siwe disease
3471,33188,neuroblastoma
3472,32651,coccidioidomycosis
3473,83985,tinea manuum
3474,83986,vulvovaginal candidiasis
3475,33316,leishmaniasis
3476,83987,esophageal candidiasis
3477,91609,Cryptococcal meningitis
3478,83989,candidemia
3479,35956,histoplasmosis
3480,83990,white piedra
3481,33216,aspergillosis
3482,83991,black piedra
3483,39809,sporotrichosis
3484,83992,disseminated candidiasis
3485,83993,blastomycosis
3486,83994,hemorrhagic disease of newborn
3487,37604,erectile dysfunction (disease)
3488,83995,psychologic dyspareunia
3489,83996,premature ejaculation (disease)
3490,28869,macular degeneration
3491,33064,retinal artery occlusion
3492,83997,diabetic macular edema
3493,38916,pituitary dwarfism
3494,32468,postencephalitic Parkinson disease
3495,31348,tardive dyskinesia (disease)
3496,83998,lingual-facial-buccal dyskinesia
3497,37706,parkinsonian disorder
3498,32090,congenital sucrase-isomaltase deficiency
3499,35549,otitis externa
3500,36088,conjunctivitis
3501,84002,acute contagious conjunctivitis
3502,84003,invasive non-typhoidal salmonellosis
3503,84004,malignant otitis externa caused by Pseudomonas aeruginosa
3504,84005,rhinoscleroma
3505,39805,bacterial arthritis
3506,84006,chancroid
3507,33314,leptospirosis
3508,84007,lymphogranuloma venereum
3509,36007,yaws
3510,35682,cystitis
3511,84008,trigonitis
3512,36243,prostatitis (disease)
3513,84009,escherichia coli infection
3514,84010,cutaneous anthrax
3515,37612,external ear disease
3516,32729,botulism
3517,35548,skin disease caused by infection
3518,84011,drug-induced akathisia
3519,28813,myelodysplastic syndrome
3520,27664,idiopathic aplastic anemia
3521,36344,aplastic anemia
3522,31523,"essential hypertension, genetic"
3523,28640,nonpapillary renal cell carcinoma
3524,36935,renal cell adenocarcinoma
3525,33643,renal cell carcinoma (disease)
3526,36937,clear cell renal carcinoma
3527,32909,medullary thyroid gland carcinoma
3528,84012,staphylococcus aureus pneumonia
3529,84013,Klebsiella pneumonia
3530,84014,Mycoplasma pneumoniae pneumonia
3531,84015,Legionnaires' disease
3532,33292,legionellosis
3533,32664,fusariosis
3534,84018,penicilliosis
3535,37659,heart failure
3536,37565,delirium
3537,39815,visual epilepsy
3538,38038,alcohol withdrawal
3539,30715,Wernicke-Korsakoff syndrome
3540,84019,anxiety
3541,36312,transient ischemic attack (disease)
3542,84020,vertebrobasilar insufficiency
3543,33179,porphyria cutanea tarda
3544,28985,familial porphyria cutanea tarda
3545,30961,sporadic porphyria cutanea tarda
3546,39052,inborn disorder of porphyrin metabolism
3547,32977,inherited porphyria
3548,29134,erythropoietic protoporphyria
3549,33555,autosomal erythropoietic protoporphyria
3550,27843,acute intermittent porphyria
3551,84021,pregnancy disorder with abortive outcome
3552,84022,multidrug-resistant tuberculosis
3553,37845,herpes zoster
3554,39081,hyperprolactinemia (disease)
3555,28375,familial hyperprolactinemia
3556,29637,prolactin producing pituitary gland tumor
3557,84023,acquired hyperprolactinemia
3558,36241,hepatitis
3559,84024,ascaridiasis
3560,31107,cervical cancer
3561,84025,cervical carcinosarcoma
3562,36665,cervical carcinoma
3563,28900,familial isolated deficiency of vitamin E
3564,31820,abetalipoproteinemia
3565,84026,obsolete atrophic vulva
3566,84027,postmenopausal atrophic vaginitis
3567,30459,motion sickness
3568,38708,primary cutaneous T-cell non-Hodgkin lymphoma
3569,84028,neurodermatitis
3570,38021,lichen disease
3571,84029,chickenpox
3572,84030,discoid lupus erythematosus
3573,39533,chronic cutaneous lupus erythematosus
3574,38342,lupus erythematosus
3575,84031,pneumonia caused by chlamydia
3576,33543,boutonneuse fever
3577,35520,spotted fever
3578,84032,pertussis
3579,27647,hypoparathyroidism
3580,32827,hepatic veno-occlusive disease
3581,30317,hepatic veno-occlusive disease-immunodeficiency syndrome
3582,39455,short bowel syndrome
3583,84033,dumping syndrome
3584,36456,postgastrectomy syndrome
3585,38720,hyperinsulinemic hypoglycemia
3586,29606,islet cell adenomatosis
3587,30471,"hyperinsulinemic hypoglycemia, familial"
3588,38889,congenital isolated hyperinsulinism
3589,36376,endocrine pancreas disease
3590,35646,vitamin B12 deficiency
3591,39692,esophageal varices
3592,84034,esophageal varices with bleeding
3593,32847,acromegaly
3594,37854,hyperpituitarism
3595,33104,carcinoid syndrome
3596,35537,non-infectious diarrheal disease
3597,84035,carcinoid crisis
3598,28194,Raynaud disease
3599,27921,attention deficit-hyperactivity disorder
3600,84036,"attention deficit hyperactivity disorder, inattentive type"
3601,84038,giardiasis
3602,33597,pneumothorax (disease)
3603,30612,Leber hereditary optic neuropathy
3604,31606,glutaryl-CoA dehydrogenase deficiency
3605,30653,multiple acyl-CoA dehydrogenase deficiency
3606,35955,pericarditis (disease)
3607,30800,juvenile arthritis due to defect in LACC1
3608,36265,spondyloarthropathy
3609,84040,epicondylitis
3610,39868,anaphylaxis
3611,27692,temporal arteritis
3612,32986,polyarteritis nodosa
3613,84041,single-organ polyarteritis nodosa
3614,30511,anti-glomerular basement membrane disease
3615,32099,granulomatosis with polyangiitis
3616,32123,Takayasu arteritis
3617,36041,myocarditis
3618,37523,inflammation of heart layer
3619,32807,rheumatic fever
3620,84042,acute articular rheumatism
3621,35750,musculoskeletal system disease
3622,29715,chondrocalcinosis
3623,84043,polymyalgia rheumatica
3624,36123,vasculitis
3625,84044,miliary tuberculosis
3626,38941,celiac disease
3627,84045,refractory celiac disease
3628,33194,bullous pemphigoid
3629,84046,intracranial vasospasm
3630,37128,pyelonephritis
3631,84047,chronic tubotympanic suppurative otitis media
3632,32393,staphylococcal pneumonia
3633,38100,urethritis (disease)
3634,84048,acute gonococcal endometritis
3635,35552,pneumonia
3636,84050,multifocal atrial tachycardia (disease)
3637,32495,His bundle tachycardia
3638,84051,cytomegalovirus retinitis
3639,36138,diabetic neuropathy
3640,84052,diabetic polyneuropathy
3641,84053,punctate epithelial keratoconjunctivitis
3642,39828,rosacea
3643,35988,infectious anterior uveitis
3644,33526,idiopathic uveitis
3645,84055,ophthalmic herpes zoster
3646,36954,endometritis
3647,35471,pulmonary fibrosis
3648,84056,postinflammatory pulmonary fibrosis
3649,38476,severe pre-eclampsia
3650,33512,preeclampsia
3651,84058,cardiac arrest
3652,84059,digitalis poisoning
3653,39880,ventricular fibrillation (disease)
3654,35930,malignant hypertension
3655,84060,acute diarrhea
3656,35766,thrombotic disease
3657,84061,tropical sprue
3658,84064,intracranial embolism
3659,31144,primary biliary cholangitis
3660,29955,Reynolds syndrome
3661,31541,cerebrotendinous xanthomatosis
3662,84065,obsolete contact dermatitis caused by poison oak
3663,32844,refractory anemia
3664,33585,adrenal gland hyperfunction
3665,33611,megaloblastic anemia (disease)
3666,84066,cyanide poisoning
3667,84067,Pthirus pubis infestation
3668,84068,Pediculus humanus corporis infestation
3669,84069,Pediculus humanus capitis infestation
3670,33494,pyoderma gangrenosum
3671,33293,leprosy
3672,32734,mycetoma
3673,32522,subcorneal pustular dermatosis
3674,37715,vesiculobullous skin disease
3675,32381,mucous membrane pemphigoid
3676,84070,ocular pemphigoid
3677,33299,homozygous familial hypercholesterolemia
3678,84071,bacterial vaginosis
3679,36199,vaginitis (disease)
3680,38102,vulvitis
3681,37893,vulvovaginitis
3682,37805,HIV infectious disease
3683,84072,AIDS
3684,33574,amenorrhea (disease)
3685,84075,ascorbic acid deficiency
3686,29448,scurvy
3687,84076,cat-scratch disease
3688,84077,Rocky mountain spotted fever
3689,36216,trypanosomiasis
3690,35588,typhus
3691,32959,Q fever
3692,36106,chlamydia trachomatis infectious disease
3693,37820,chlamydia infectious disease
3694,32932,brucellosis
3695,32949,relapsing fever
3696,35601,syphilis
3697,84078,ornithosis
3698,84079,trachoma
3699,33332,tularemia
3700,33193,plague
3701,37862,granuloma inguinale
3702,36046,sinusitis
3703,84080,gonococcal epididymo-orchitis
3704,30276,enterocolitis (disease)
3705,35538,gastroenteritis
3706,84081,rickettsialpox
3707,84082,Japanese spotted fever
3708,32875,Zollinger-Ellison syndrome
3709,39537,gastrin secretion abnormality
3710,33659,hyperinsulinism (disease)
3711,38191,familial hypertrophic cardiomyopathy
3712,33567,corneal ulcer
3713,30749,thyroid gland carcinoma
3714,31918,phenylketonuria
3715,38741,disorder of phenylalanine metabolism
3716,37627,hemorrhoid
3717,39498,systemic mastocytosis
3718,28542,mastocytosis
3719,28426,multiple endocrine neoplasia
3720,31502,Wilson disease
3721,36214,iron metabolism disease
3722,38641,hereditary hemochromatosis
3723,31937,acrodermatitis enteropathica
3724,32012,congenital alveolar capillary dysplasia
3725,84085,persistent fetal circulation syndrome
3726,84086,anemia of prematurity
3727,84087,iron deficiency anemia
3728,33589,hypochromic anemia
3729,36315,deficiency anemia
3730,33622,microcytic anemia
3731,84088,acneiform dermatitis
3732,33586,atrioventricular block (disease)
3733,32990,precocious puberty
3734,31745,aromatase excess syndrome
3735,29908,familial male-limited precocious puberty
3736,84089,mycotic corneal ulcer
3737,84090,neonatal thyrotoxicosis
3738,28445,Creutzfeldt Jacob disease
3739,32477,Creutzfeldt-Jakob disease
3740,38072,human prion disease
3741,38018,keratinization disease
3742,36593,blepharoconjunctivitis
3743,36302,dacryocystitis
3744,36170,peritoneum cancer
3745,37975,primary malignant peritoneal tumor
3746,32623,primary peritoneal carcinoma (disease)
3747,84091,primary peritoneal serous/papillary carcinoma
3748,32307,desmoplastic small round cell tumor
3749,36618,ovarian epithelial tumor
3750,37718,brain ischemia
3751,27522,Noonan syndrome
3752,27609,Prader-Willi syndrome
3753,31531,"hypogonadism, male"
3754,84093,eunuchism
3755,84094,premature menopause
3756,31630,androgen insensitivity syndrome
3757,30073,cryptorchidism (disease)
3758,84095,Klinefelter syndrome
3759,32518,trisomy 13
3760,39821,keloid
3761,27925,keloid formation
3762,29689,alopecia areata
3763,32619,lichen planus
3764,84096,sympathetic ophthalmia
3765,84097,subacute bursitis
3766,36696,prostate adenocarcinoma
3767,32220,acquired hemophilia
3768,36108,extrinsic allergic alveolitis
3769,37548,hypersensitivity pneumonitis
3770,84099,farmer's lung disease
3771,84100,thyroid crisis (disease)
3772,29194,gastrointestinal stromal tumor
3773,32598,cryptosporidiosis
3774,84102,mild pre-eclampsia
3775,35533,dermatophytosis
3776,84103,tinea favosa
3777,36306,dermatomycosis
3778,35543,fungal infectious disease
3779,32760,tricuspid atresia (disease)
3780,27670,aorta coarctation
3781,32363,autosomal dominant coarctation of aorta
3782,84104,atypical coarctation of aorta
3783,27857,tetralogy of fallot
3784,84105,double outlet right ventricle with subaortic or doubly committed ventricular septal defect with pulmonary stenosis
3785,84106,epiglottitis
3786,28448,thromboangiitis obliterans
3787,37653,mature T-cell and NK-cell non-Hodgkin lymphoma
3788,84107,"peripheral T-cell lymphoma, not otherwise specified"
3789,84108,primary cutaneous peripheral T-cell lymphoma not otherwise specified
3790,84109,primary cutaneous CD4+ small/medium-sized pleomorphic T-cell lymphoma
3791,84110,primary cutaneous aggressive epidermotropic CD8+ T-cell lymphoma
3792,84111,primary cutaneous gamma/delta-positive T-cell lymphoma
3793,35732,malignant epithelial tumor of ovary
3794,32249,Zygomycosis
3795,33704,recurrent pneumonia (disease)
3796,35587,mycobacterial infectious disease
3797,32626,cholera
3798,84112,Listeria meningitis
3799,84113,paracoccidioidomycosis
3800,33359,Whipple disease
3801,39803,Yersinia pseudotuberculosis infectious disease
3802,39795,pasteurellosis
3803,36348,gonococcal infection of joint
3804,84114,Escherichia coli meningitis
3805,84115,Peptostreptococcus infectious disease
3806,38103,Yersinia infectious disease
3807,84116,Yersinia enterocolitica infectious disease
3808,84117,"sleep disorder, initiating and maintaining sleep"
3809,27430,Niemann-Pick disease
3810,31283,Tourette syndrome
3811,84121,endomyometritis
3812,32503,human African trypanosomiasis
3813,84122,burn
3814,36223,malignant colon neoplasm
3815,28849,colorectal cancer
3816,36581,colonic neoplasm
3817,37144,squamous cell carcinoma of colon
3818,84123,furunculosis
3819,84124,endemic typhus
3820,32879,neurotrophic keratopathy
3821,32918,vernal keratoconjunctivitis
3822,84125,superior limbic keratoconjunctivitis
3823,36310,Rickettsiosis
3824,37882,pneumococcal infection
3825,84127,exposure keratitis
3826,33297,listeriosis
3827,37559,paronychia (disease)
3828,84128,Brill-Zinsser disease
3829,37816,epidemic louse-borne typhus
3830,84129,relapsing epidemic typhus
3831,35518,ehrlichiosis
3832,35844,bartonellosis
3833,33542,scrub typhus
3834,84130,HER2 positive breast carcinoma
3835,31493,pancreatitis
3836,84132,acquired keratosis
3837,31176,palmoplantar keratoderma
3838,84133,plantar wart
3839,36944,thyroid cancer
3840,32622,thyroid gland undifferentiated (anaplastic) carcinoma
3841,31971,familial thyroid carcinoma
3842,32194,familial papillary thyroid carcinoma with renal papillary neoplasia
3843,37668,differentiated thyroid carcinoma
